feedback_id,internship_id,week_number,rating,feedback_date
735,139,12,5,17-10-2025 00:00
736,26,6,2,24-03-2025 00:00
737,63,8,2,03-08-2024 00:00
738,1,8,1,27-09-2024 00:00
739,276,3,2,21-07-2024 00:00
740,78,5,3,11-02-2026 00:00
741,285,9,4,22-10-2025 00:00
742,257,7,1,12-12-2025 00:00
743,38,6,4,30-12-2024 00:00
744,60,9,3,23-12-2025 00:00
745,166,8,3,26-05-2025 00:00
746,71,11,3,12-06-2026 00:00
747,140,3,4,03-08-2025 00:00
748,151,1,3,06-06-2024 00:00
749,144,7,3,27-04-2025 00:00
750,175,3,4,15-04-2025 00:00
751,225,11,5,10-03-2026 00:00
752,29,8,5,30-09-2025 00:00
753,151,5,1,04-07-2024 00:00
754,170,11,4,29-09-2024 00:00
755,64,4,2,03-12-2024 00:00
756,171,1,3,01-04-2025 00:00
757,279,6,2,07-10-2025 00:00
758,18,1,5,16-04-2024 00:00
759,252,4,3,05-08-2025 00:00
760,5,2,1,30-07-2025 00:00
761,250,8,3,22-01-2025 00:00
762,13,5,5,28-04-2026 00:00
763,102,11,3,07-08-2024 00:00
764,253,10,5,04-02-2026 00:00
765,217,11,2,29-06-2024 00:00
766,217,1,2,20-04-2024 00:00
767,256,2,5,26-12-2025 00:00
768,172,11,3,10-06-2025 00:00
769,236,11,2,04-02-2026 00:00
770,58,5,1,09-03-2026 00:00
771,40,11,5,27-07-2025 00:00
772,73,6,2,30-04-2025 00:00
773,99,9,4,11-10-2025 00:00
774,54,10,3,17-04-2025 00:00
775,243,2,4,13-08-2024 00:00
776,139,1,5,01-08-2025 00:00
777,268,9,5,26-01-2026 00:00
778,213,2,4,25-11-2024 00:00
779,227,7,3,04-09-2025 00:00
780,281,9,3,11-08-2024 00:00
781,133,8,1,09-07-2024 00:00
782,122,4,4,26-07-2024 00:00
783,226,1,1,30-12-2025 00:00
784,216,11,4,29-06-2024 00:00
785,110,10,2,31-01-2025 00:00
786,198,8,2,12-06-2025 00:00
787,287,4,2,17-07-2024 00:00
788,91,9,1,20-11-2025 00:00
789,277,1,3,10-11-2024 00:00
790,29,2,2,19-08-2025 00:00
791,55,2,4,24-07-2025 00:00
792,240,6,1,10-02-2026 00:00
793,207,5,4,27-10-2024 00:00
794,239,6,3,19-01-2026 00:00
795,283,4,4,15-09-2025 00:00
796,210,5,2,16-12-2024 00:00
797,236,5,5,24-12-2025 00:00
798,98,2,4,23-08-2025 00:00
799,8,2,5,08-04-2025 00:00
800,62,6,2,28-07-2025 00:00
801,190,11,3,11-11-2025 00:00
802,94,9,4,04-05-2025 00:00
803,193,3,2,15-11-2025 00:00
804,188,12,5,08-06-2026 00:00
805,272,6,1,21-04-2026 00:00
806,226,11,2,10-03-2026 00:00
807,190,3,4,16-09-2025 00:00
808,111,11,2,07-02-2025 00:00
809,241,4,5,02-09-2025 00:00
810,143,7,4,27-04-2025 00:00
811,58,1,3,09-02-2026 00:00
812,263,12,4,25-12-2025 00:00
813,97,7,2,29-04-2026 00:00
814,232,7,1,27-11-2024 00:00
815,71,1,5,03-04-2026 00:00
816,79,6,5,19-07-2024 00:00
817,100,7,3,27-09-2025 00:00
818,5,3,5,06-08-2025 00:00
819,136,2,1,17-12-2025 00:00
820,96,3,3,01-04-2026 00:00
821,72,1,4,26-03-2025 00:00
822,4,1,5,23-07-2025 00:00
823,84,8,2,31-10-2024 00:00
824,12,9,4,21-06-2025 00:00
825,91,10,4,27-11-2025 00:00
826,216,2,3,27-04-2024 00:00
827,117,8,1,02-09-2024 00:00
828,34,12,1,12-02-2025 00:00
829,16,4,4,26-10-2024 00:00
830,89,3,2,02-11-2025 00:00
831,46,1,4,17-10-2025 00:00
832,257,9,1,26-12-2025 00:00
833,138,5,2,29-08-2025 00:00
834,119,11,5,12-10-2025 00:00
835,217,5,1,18-05-2024 00:00
836,211,1,2,18-11-2024 00:00
837,184,11,5,19-12-2024 00:00
838,205,6,1,29-12-2025 00:00
839,123,4,3,26-01-2026 00:00
840,258,9,4,26-12-2025 00:00
841,122,3,3,19-07-2024 00:00
842,15,8,5,06-06-2024 00:00
843,276,9,1,01-09-2024 00:00
844,65,7,3,24-12-2024 00:00
845,278,6,2,24-03-2025 00:00
846,132,3,4,09-01-2025 00:00
847,135,4,4,31-12-2025 00:00
848,166,9,5,02-06-2025 00:00
849,275,6,4,11-08-2024 00:00
850,40,2,2,25-05-2025 00:00
851,44,10,1,30-04-2025 00:00
852,19,5,2,14-05-2024 00:00
853,43,7,5,18-09-2025 00:00
854,150,3,3,20-11-2025 00:00
855,234,7,3,23-12-2024 00:00
856,69,2,5,27-05-2025 00:00
857,50,7,4,19-07-2024 00:00
858,222,2,1,17-06-2025 00:00
859,106,6,2,28-10-2025 00:00
860,264,10,5,09-09-2025 00:00
861,93,4,3,04-12-2025 00:00
862,81,9,2,09-08-2024 00:00
863,121,3,4,07-02-2026 00:00
864,169,7,2,23-11-2024 00:00
865,123,11,3,16-03-2026 00:00
866,9,1,2,25-12-2024 00:00
867,154,9,3,01-06-2026 00:00
868,27,2,2,05-08-2024 00:00
869,140,10,2,21-09-2025 00:00
870,176,3,5,17-06-2024 00:00
871,201,7,1,23-12-2025 00:00
872,286,9,2,21-08-2024 00:00
873,274,12,5,21-03-2025 00:00
874,46,12,5,02-01-2026 00:00
875,2,5,5,06-09-2024 00:00
876,113,3,4,13-12-2024 00:00
877,104,5,3,27-12-2025 00:00
878,194,1,1,29-06-2024 00:00
879,125,2,3,06-04-2026 00:00
880,204,8,4,12-01-2026 00:00
881,48,5,5,12-10-2025 00:00
882,237,2,4,06-07-2024 00:00
883,273,4,1,17-10-2024 00:00
884,80,12,3,30-08-2024 00:00
885,18,7,4,28-05-2024 00:00
886,68,12,1,25-09-2025 00:00
887,135,10,4,11-02-2026 00:00
888,181,3,3,09-11-2024 00:00
889,147,4,5,15-03-2026 00:00
890,255,1,2,19-12-2025 00:00
891,144,2,1,23-03-2025 00:00
892,48,7,3,26-10-2025 00:00
893,288,7,1,07-08-2024 00:00
894,104,2,4,06-12-2025 00:00
895,98,4,1,06-09-2025 00:00
896,46,2,5,24-10-2025 00:00
897,1,1,2,09-08-2024 00:00
898,64,10,2,14-01-2025 00:00
899,12,10,5,28-06-2025 00:00
900,233,3,2,25-11-2024 00:00
901,268,10,5,02-02-2026 00:00
902,231,2,3,23-10-2024 00:00
903,174,9,2,27-05-2025 00:00
904,31,11,1,06-02-2026 00:00
905,218,12,1,06-07-2024 00:00
906,31,6,2,02-01-2026 00:00
907,106,4,5,14-10-2025 00:00
908,36,12,4,02-03-2025 00:00
909,200,10,2,21-07-2025 00:00
910,57,4,2,07-08-2025 00:00
911,287,3,1,10-07-2024 00:00
912,62,4,3,14-07-2025 00:00
913,31,2,1,05-12-2025 00:00
914,203,1,5,10-11-2025 00:00
915,128,10,3,31-07-2024 00:00
916,192,6,3,05-03-2025 00:00
917,10,2,1,01-01-2025 00:00
918,171,12,3,17-06-2025 00:00
919,286,8,1,14-08-2024 00:00
920,96,7,2,29-04-2026 00:00
921,173,9,4,27-05-2025 00:00
922,285,5,4,24-09-2025 00:00
923,3,6,2,23-02-2025 00:00
924,40,10,2,20-07-2025 00:00
925,194,9,3,24-08-2024 00:00
926,285,12,2,12-11-2025 00:00
927,18,2,3,23-04-2024 00:00
928,3,7,3,02-03-2025 00:00
929,31,7,5,09-01-2026 00:00
930,178,10,3,28-12-2024 00:00
931,89,8,3,07-12-2025 00:00
932,24,1,2,07-04-2026 00:00
933,85,5,4,10-10-2024 00:00
934,246,5,2,03-09-2024 00:00
935,17,8,1,23-11-2024 00:00
936,168,2,5,19-10-2024 00:00
937,79,11,3,23-08-2024 00:00
938,279,3,5,16-09-2025 00:00
939,34,8,5,15-01-2025 00:00
940,229,2,3,19-11-2025 00:00
941,268,3,1,15-12-2025 00:00
942,179,6,5,30-11-2024 00:00
943,69,4,4,10-06-2025 00:00
944,202,3,1,25-11-2025 00:00
945,145,2,1,26-03-2025 00:00
946,126,5,1,27-04-2026 00:00
947,268,4,5,22-12-2025 00:00
948,21,9,5,16-01-2026 00:00
949,103,11,4,22-11-2025 00:00
950,42,4,2,01-08-2025 00:00
951,250,1,2,04-12-2024 00:00
952,140,6,2,24-08-2025 00:00
953,251,5,4,01-01-2025 00:00
954,223,12,5,09-02-2025 00:00
955,122,11,5,13-09-2024 00:00
956,17,4,4,26-10-2024 00:00
957,185,12,1,13-03-2026 00:00
958,282,12,1,22-03-2025 00:00
959,91,6,2,30-10-2025 00:00
960,238,12,5,14-09-2024 00:00
961,127,7,2,28-05-2025 00:00
962,250,6,5,08-01-2025 00:00
963,226,8,2,17-02-2026 00:00
964,80,11,5,23-08-2024 00:00
965,154,5,3,04-05-2026 00:00
966,203,9,1,05-01-2026 00:00
967,267,10,5,09-09-2025 00:00
968,214,4,1,05-01-2025 00:00
969,26,7,2,31-03-2025 00:00
970,240,1,3,06-01-2026 00:00
971,272,9,3,12-05-2026 00:00
972,161,10,3,17-04-2025 00:00
973,19,7,3,28-05-2024 00:00
974,114,2,2,25-05-2024 00:00
975,73,12,1,11-06-2025 00:00
976,64,1,4,12-11-2024 00:00
977,81,2,3,21-06-2024 00:00
978,185,10,2,27-02-2026 00:00
979,49,8,3,30-10-2024 00:00
980,280,1,1,19-07-2024 00:00
981,180,6,1,30-11-2024 00:00
982,46,7,4,28-11-2025 00:00
983,159,9,3,08-07-2025 00:00
984,41,4,3,01-08-2025 00:00
985,263,9,5,04-12-2025 00:00
986,123,5,3,02-02-2026 00:00
987,118,9,4,28-09-2025 00:00
988,200,7,5,30-06-2025 00:00
989,165,8,2,07-06-2025 00:00
990,242,11,3,21-10-2025 00:00
991,75,4,5,21-12-2024 00:00
992,5,6,5,27-08-2025 00:00
993,204,12,4,09-02-2026 00:00
994,234,10,4,13-01-2025 00:00
995,108,8,2,15-05-2025 00:00
996,249,7,2,15-01-2025 00:00
997,12,3,5,10-05-2025 00:00
998,184,1,5,10-10-2024 00:00
999,254,7,5,14-01-2026 00:00
1000,205,8,1,12-01-2026 00:00
1001,274,2,5,10-01-2025 00:00
1002,242,10,5,14-10-2025 00:00
1003,245,3,3,20-08-2024 00:00
1004,206,4,1,20-10-2024 00:00
1005,42,9,2,05-09-2025 00:00
1006,56,1,1,17-07-2025 00:00
1007,285,3,5,10-09-2025 00:00
1008,244,6,3,10-09-2024 00:00
1009,240,7,5,17-02-2026 00:00
1010,118,7,2,14-09-2025 00:00
1011,186,2,1,02-01-2026 00:00
1012,158,3,3,02-11-2024 00:00
1013,31,8,3,16-01-2026 00:00
1014,168,1,5,12-10-2024 00:00
1015,206,2,3,06-10-2024 00:00
1016,26,3,1,03-03-2025 00:00
1017,239,3,5,29-12-2025 00:00
1018,202,1,5,11-11-2025 00:00
1019,266,4,1,29-07-2025 00:00
1020,96,11,3,27-05-2026 00:00
1021,111,5,5,27-12-2024 00:00
1022,27,3,4,12-08-2024 00:00
1023,167,9,2,07-12-2024 00:00
1024,176,7,2,15-07-2024 00:00
1025,124,1,2,27-05-2024 00:00
1026,265,10,3,09-09-2025 00:00
1027,21,7,2,02-01-2026 00:00
1028,165,11,2,28-06-2025 00:00
1029,273,9,2,21-11-2024 00:00
1030,96,8,5,06-05-2026 00:00
1031,72,7,5,07-05-2025 00:00
1032,229,3,2,26-11-2025 00:00
1033,166,2,2,14-04-2025 00:00
1034,110,9,1,24-01-2025 00:00
1035,266,8,2,26-08-2025 00:00
1036,156,4,2,09-11-2024 00:00
1037,256,1,3,19-12-2025 00:00
1038,2,8,2,27-09-2024 00:00
1039,97,8,4,06-05-2026 00:00
1040,67,10,2,11-09-2025 00:00
1041,134,9,4,04-02-2026 00:00
1042,151,7,4,18-07-2024 00:00
1043,146,1,2,22-02-2026 00:00
1044,106,10,4,25-11-2025 00:00
1045,270,12,2,25-05-2025 00:00
1046,211,7,1,30-12-2024 00:00
1047,263,11,2,18-12-2025 00:00
1048,206,9,1,24-11-2024 00:00
1049,7,7,5,24-07-2024 00:00
1050,177,6,1,08-07-2024 00:00
1051,226,5,2,27-01-2026 00:00
1052,262,6,1,10-05-2026 00:00
1053,23,4,3,12-12-2025 00:00
1054,200,1,3,19-05-2025 00:00
1055,275,1,1,07-07-2024 00:00
1056,189,2,3,01-08-2025 00:00
1057,256,6,2,23-01-2026 00:00
1058,47,6,1,19-10-2025 00:00
1059,25,7,3,31-03-2025 00:00
1060,95,5,5,15-04-2026 00:00
1061,49,7,1,23-10-2024 00:00
1062,231,8,1,04-12-2024 00:00
1063,20,7,4,29-07-2024 00:00
1064,285,11,3,05-11-2025 00:00
1065,208,11,4,24-11-2024 00:00
1066,168,9,4,07-12-2024 00:00
1067,187,9,1,18-05-2026 00:00
1068,127,5,4,14-05-2025 00:00
1069,246,10,4,08-10-2024 00:00
1070,113,12,5,14-02-2025 00:00
1071,225,4,5,20-01-2026 00:00
1072,223,2,1,01-12-2024 00:00
1073,19,10,2,18-06-2024 00:00
1074,25,6,1,24-03-2025 00:00
1075,92,3,2,09-10-2025 00:00
1076,255,11,1,27-02-2026 00:00
1077,242,8,3,30-09-2025 00:00
1078,251,11,5,12-02-2025 00:00
1079,258,6,2,05-12-2025 00:00
1080,117,9,5,09-09-2024 00:00
1081,83,5,5,21-12-2024 00:00
1082,141,3,4,03-08-2025 00:00
1083,19,4,3,07-05-2024 00:00
1084,250,7,1,15-01-2025 00:00
1085,136,4,2,31-12-2025 00:00
1086,145,4,1,09-04-2025 00:00
1087,198,6,5,29-05-2025 00:00
1088,9,6,2,29-01-2025 00:00
1089,67,8,3,28-08-2025 00:00
1090,59,5,3,25-11-2025 00:00
1091,197,4,1,15-05-2025 00:00
1092,13,3,3,14-04-2026 00:00
1093,96,6,4,22-04-2026 00:00
1094,199,10,1,21-07-2025 00:00
1095,173,12,2,17-06-2025 00:00
1096,270,6,5,13-04-2025 00:00
1097,3,1,3,19-01-2025 00:00
1098,277,6,4,15-12-2024 00:00
1099,162,3,3,27-02-2025 00:00
1100,49,3,5,25-09-2024 00:00
1101,100,10,3,18-10-2025 00:00
1102,109,6,2,23-12-2024 00:00
1103,183,8,1,05-09-2024 00:00
1104,60,5,3,25-11-2025 00:00
1105,262,4,3,26-04-2026 00:00
1106,189,8,1,12-09-2025 00:00
1107,4,6,4,27-08-2025 00:00
1108,72,5,1,23-04-2025 00:00
1109,4,3,4,06-08-2025 00:00
1110,207,4,2,20-10-2024 00:00
1111,255,5,5,16-01-2026 00:00
1112,83,3,5,07-12-2024 00:00
1113,104,8,1,17-01-2026 00:00
1114,253,4,2,24-12-2025 00:00
1115,6,3,5,28-04-2024 00:00
1116,114,9,5,13-07-2024 00:00
1117,204,4,1,15-12-2025 00:00
1118,249,12,1,19-02-2025 00:00
1119,92,2,5,02-10-2025 00:00
1120,190,6,5,07-10-2025 00:00
1121,285,6,4,01-10-2025 00:00
1122,245,8,3,24-09-2024 00:00
1123,219,2,3,03-02-2025 00:00
1124,144,6,1,20-04-2025 00:00
1125,192,1,3,29-01-2025 00:00
1126,33,1,3,24-12-2024 00:00
1127,259,2,1,30-07-2025 00:00
1128,149,3,2,11-07-2025 00:00
1129,206,10,4,01-12-2024 00:00
1130,207,1,3,29-09-2024 00:00
1131,39,3,5,01-06-2025 00:00
1132,266,5,3,05-08-2025 00:00
1133,65,5,1,10-12-2024 00:00
1134,90,12,3,08-09-2024 00:00
1135,187,3,5,06-04-2026 00:00
1136,53,7,3,19-07-2024 00:00
1137,259,1,4,23-07-2025 00:00
1138,179,5,5,23-11-2024 00:00
1139,131,6,5,30-01-2025 00:00
1140,153,11,3,15-06-2026 00:00
1141,215,10,1,16-02-2025 00:00
1142,160,1,1,13-05-2025 00:00
1143,22,4,1,12-12-2025 00:00
1144,13,9,2,26-05-2026 00:00
1145,163,5,3,13-03-2025 00:00
1146,167,6,1,16-11-2024 00:00
1147,33,4,2,14-01-2025 00:00
1148,119,7,3,14-09-2025 00:00
1149,136,7,1,21-01-2026 00:00
1150,200,12,1,04-08-2025 00:00
1151,276,2,2,14-07-2024 00:00
1152,10,4,2,15-01-2025 00:00
1153,130,11,3,06-03-2025 00:00
1154,200,9,3,14-07-2025 00:00
1155,50,11,5,16-08-2024 00:00
1156,206,12,1,15-12-2024 00:00
1157,91,8,4,13-11-2025 00:00
1158,159,7,5,24-06-2025 00:00
1159,15,3,1,02-05-2024 00:00
1160,128,3,1,12-06-2024 00:00
1161,97,1,1,18-03-2026 00:00
1162,78,4,5,04-02-2026 00:00
1163,225,8,5,17-02-2026 00:00
1164,48,8,5,02-11-2025 00:00
1165,226,9,3,24-02-2026 00:00
1166,109,1,4,18-11-2024 00:00
1167,219,6,1,03-03-2025 00:00
1168,157,1,4,19-10-2024 00:00
1169,99,11,5,25-10-2025 00:00
1170,205,4,5,15-12-2025 00:00
1171,28,5,4,26-08-2024 00:00
1172,16,2,3,12-10-2024 00:00
1173,150,5,3,04-12-2025 00:00
1174,218,5,3,18-05-2024 00:00
1175,123,12,5,23-03-2026 00:00
1176,204,3,1,08-12-2025 00:00
1177,91,4,1,16-10-2025 00:00
1178,82,5,5,18-02-2025 00:00
1179,248,6,5,29-08-2024 00:00
1180,127,11,4,25-06-2025 00:00
1181,175,7,3,13-05-2025 00:00
1182,206,8,2,17-11-2024 00:00
1183,240,11,3,17-03-2026 00:00
1184,128,6,2,03-07-2024 00:00
1185,30,3,5,13-06-2025 00:00
1186,18,6,5,21-05-2024 00:00
1187,228,3,1,26-05-2025 00:00
1188,231,9,4,11-12-2024 00:00
1189,210,8,4,06-01-2025 00:00
1190,115,7,2,29-06-2024 00:00
1191,180,3,2,09-11-2024 00:00
1192,4,8,1,10-09-2025 00:00
1193,60,3,5,11-11-2025 00:00
1194,212,4,3,09-12-2024 00:00
1195,42,10,5,12-09-2025 00:00
1196,26,12,1,05-05-2025 00:00
1197,167,1,2,12-10-2024 00:00
1198,226,4,1,20-01-2026 00:00
1199,78,2,2,21-01-2026 00:00
1200,20,1,3,17-06-2024 00:00
1201,33,2,3,31-12-2024 00:00
1202,37,10,3,16-02-2025 00:00
1203,272,7,1,28-04-2026 00:00
1204,270,7,1,20-04-2025 00:00
1205,212,10,1,20-01-2025 00:00
1206,218,3,2,04-05-2024 00:00
1207,263,3,5,23-10-2025 00:00
1208,283,6,1,29-09-2025 00:00
1209,212,7,2,30-12-2024 00:00
1210,214,8,1,02-02-2025 00:00
1211,261,12,3,08-07-2025 00:00
1212,136,3,3,24-12-2025 00:00
1213,52,12,2,23-08-2024 00:00
1214,212,2,5,25-11-2024 00:00
1215,158,2,2,26-10-2024 00:00
1216,42,6,2,15-08-2025 00:00
1217,162,5,3,13-03-2025 00:00
1218,49,2,3,18-09-2024 00:00
1219,96,2,2,25-03-2026 00:00
1220,106,2,4,30-09-2025 00:00
1221,43,1,5,07-08-2025 00:00
1222,12,1,5,26-04-2025 00:00
1223,138,12,5,17-10-2025 00:00
1224,42,1,2,11-07-2025 00:00
1225,118,2,5,10-08-2025 00:00
1226,3,8,1,09-03-2025 00:00
1227,140,11,2,28-09-2025 00:00
1228,35,6,2,01-01-2025 00:00
1229,167,5,4,09-11-2024 00:00
1230,92,6,4,30-10-2025 00:00
1231,188,10,5,25-05-2026 00:00
1232,152,9,1,01-06-2026 00:00
1233,68,4,4,31-07-2025 00:00
1234,214,12,2,02-03-2025 00:00
1235,148,5,3,17-07-2025 00:00
1236,96,9,1,13-05-2026 00:00
1237,37,1,4,15-12-2024 00:00
1238,52,10,1,09-08-2024 00:00
1239,243,11,3,15-10-2024 00:00
1240,140,1,5,20-07-2025 00:00
1241,74,9,4,08-12-2024 00:00
1242,185,1,1,26-12-2025 00:00
1243,220,5,1,09-11-2024 00:00
1244,39,10,1,20-07-2025 00:00
1245,245,1,3,06-08-2024 00:00
1246,264,11,5,16-09-2025 00:00
1247,233,4,3,02-12-2024 00:00
1248,274,1,4,03-01-2025 00:00
1249,283,9,2,20-10-2025 00:00
1250,109,7,5,30-12-2024 00:00
1251,50,8,2,26-07-2024 00:00
1252,87,5,1,10-10-2024 00:00
1253,169,2,5,19-10-2024 00:00
1254,103,12,4,29-11-2025 00:00
1255,67,1,3,10-07-2025 00:00
1256,156,10,3,21-12-2024 00:00
1257,125,5,4,27-04-2026 00:00
1258,34,2,1,04-12-2024 00:00
1259,19,8,1,04-06-2024 00:00
1260,287,8,3,14-08-2024 00:00
1261,95,11,1,27-05-2026 00:00
1262,182,10,5,23-03-2026 00:00
1263,27,11,4,07-10-2024 00:00
1264,165,12,2,05-07-2025 00:00
1265,221,6,4,15-07-2025 00:00
1266,106,12,4,09-12-2025 00:00
1267,83,10,1,25-01-2025 00:00
1268,270,8,2,27-04-2025 00:00
1269,225,9,1,24-02-2026 00:00
1270,7,12,2,28-08-2024 00:00
1271,86,10,5,14-11-2024 00:00
1272,128,4,2,19-06-2024 00:00
1273,252,11,2,23-09-2025 00:00
1274,269,1,1,15-04-2024 00:00
1275,76,6,2,04-01-2025 00:00
1276,193,6,1,06-12-2025 00:00
1277,151,3,4,20-06-2024 00:00
1278,236,9,3,21-01-2026 00:00
1279,212,6,5,23-12-2024 00:00
1280,94,6,5,13-04-2025 00:00
1281,243,8,5,24-09-2024 00:00
1282,94,5,1,06-04-2025 00:00
1283,221,9,2,05-08-2025 00:00
1284,25,10,4,21-04-2025 00:00
1285,239,5,1,12-01-2026 00:00
1286,127,12,5,02-07-2025 00:00
1287,117,12,5,30-09-2024 00:00
1288,162,8,3,03-04-2025 00:00
1289,141,10,3,21-09-2025 00:00
1290,223,4,1,15-12-2024 00:00
1291,84,4,1,03-10-2024 00:00
1292,179,3,5,09-11-2024 00:00
1293,49,6,3,16-10-2024 00:00
1294,183,4,5,08-08-2024 00:00
1295,105,11,2,07-02-2026 00:00
1296,135,11,5,18-02-2026 00:00
1297,17,1,3,05-10-2024 00:00
1298,87,8,5,31-10-2024 00:00
1299,166,11,5,16-06-2025 00:00
1300,140,9,2,14-09-2025 00:00
1301,148,8,1,07-08-2025 00:00
1302,129,11,4,06-03-2025 00:00
1303,281,1,2,16-06-2024 00:00
1304,277,11,2,19-01-2025 00:00
1305,213,6,5,23-12-2024 00:00
1306,144,9,3,11-05-2025 00:00
1307,20,4,1,08-07-2024 00:00
1308,65,1,3,12-11-2024 00:00
1309,266,7,2,19-08-2025 00:00
1310,166,10,3,09-06-2025 00:00
1311,124,12,3,12-08-2024 00:00
1312,240,2,3,13-01-2026 00:00
1313,80,7,3,26-07-2024 00:00
1314,261,10,1,24-06-2025 00:00
1315,277,3,2,24-11-2024 00:00
1316,126,10,3,01-06-2026 00:00
1317,194,5,1,27-07-2024 00:00
1318,64,8,2,31-12-2024 00:00
1319,190,5,1,30-09-2025 00:00
1320,64,5,5,10-12-2024 00:00
1321,150,1,3,06-11-2025 00:00
1322,109,10,1,20-01-2025 00:00
1323,157,2,1,26-10-2024 00:00
1324,229,10,1,14-01-2026 00:00
1325,85,9,3,07-11-2024 00:00
1326,36,3,1,29-12-2024 00:00
1327,133,2,3,28-05-2024 00:00
1328,80,2,5,21-06-2024 00:00
1329,187,2,1,30-03-2026 00:00
1330,55,3,2,31-07-2025 00:00
1331,108,10,5,29-05-2025 00:00
1332,190,7,3,14-10-2025 00:00
1333,101,3,3,30-08-2025 00:00
1334,159,12,5,29-07-2025 00:00
1335,126,7,4,11-05-2026 00:00
1336,29,5,5,09-09-2025 00:00
1337,258,12,2,16-01-2026 00:00
1338,123,7,4,16-02-2026 00:00
1339,120,2,5,31-01-2026 00:00
1340,273,1,3,26-09-2024 00:00
1341,140,5,1,17-08-2025 00:00
1342,287,1,5,26-06-2024 00:00
1343,161,11,3,24-04-2025 00:00
1344,9,2,1,01-01-2025 00:00
1345,134,12,3,25-02-2026 00:00
1346,30,7,5,11-07-2025 00:00
1347,144,8,4,04-05-2025 00:00
1348,75,1,3,30-11-2024 00:00
1349,30,5,1,27-06-2025 00:00
1350,215,11,2,23-02-2025 00:00
1351,165,10,1,21-06-2025 00:00
1352,8,1,4,01-04-2025 00:00
1353,9,12,1,12-03-2025 00:00
1354,95,8,5,06-05-2026 00:00
1355,18,8,2,04-06-2024 00:00
1356,197,6,5,29-05-2025 00:00
1357,258,3,5,14-11-2025 00:00
1358,173,5,3,29-04-2025 00:00
1359,80,4,5,05-07-2024 00:00
1360,98,6,2,20-09-2025 00:00
1361,102,8,1,17-07-2024 00:00
1362,261,4,1,13-05-2025 00:00
1363,210,4,4,09-12-2024 00:00
1364,28,4,5,19-08-2024 00:00
1365,2,12,5,25-10-2024 00:00
1366,2,2,5,16-08-2024 00:00
1367,199,6,4,23-06-2025 00:00
1368,262,10,3,07-06-2026 00:00
1369,178,4,3,16-11-2024 00:00
1370,185,3,4,09-01-2026 00:00
1371,118,3,5,17-08-2025 00:00
1372,9,4,5,15-01-2025 00:00
1373,58,12,5,27-04-2026 00:00
1374,174,2,4,08-04-2025 00:00
1375,267,12,4,23-09-2025 00:00
1376,167,8,4,30-11-2024 00:00
1377,229,8,1,31-12-2025 00:00
1378,100,2,4,23-08-2025 00:00
1379,191,2,3,04-05-2025 00:00
1380,278,8,3,07-04-2025 00:00
1381,22,3,3,05-12-2025 00:00
1382,71,6,4,08-05-2026 00:00
1383,67,6,4,14-08-2025 00:00
1384,164,5,3,17-05-2025 00:00
1385,97,10,4,20-05-2026 00:00
1386,11,3,4,10-05-2025 00:00
1387,84,9,1,07-11-2024 00:00
1388,32,8,5,11-02-2025 00:00
1389,179,9,2,21-12-2024 00:00
1390,23,3,2,05-12-2025 00:00
1391,252,1,5,15-07-2025 00:00
1392,259,5,1,20-08-2025 00:00
1393,191,5,5,25-05-2025 00:00
1394,127,9,4,11-06-2025 00:00
1395,174,4,3,22-04-2025 00:00
1396,28,6,2,02-09-2024 00:00
1397,112,6,5,03-01-2025 00:00
1398,260,4,3,13-05-2025 00:00
1399,106,5,2,21-10-2025 00:00
1400,202,7,3,23-12-2025 00:00
1401,265,4,1,29-07-2025 00:00
1402,199,3,5,02-06-2025 00:00
1403,251,4,4,25-12-2024 00:00
1404,139,3,3,15-08-2025 00:00
1405,221,4,5,01-07-2025 00:00
1406,90,10,3,25-08-2024 00:00
1407,258,5,1,28-11-2025 00:00
1408,141,8,5,07-09-2025 00:00
1409,214,3,2,29-12-2024 00:00
1410,286,7,1,07-08-2024 00:00
1411,119,1,4,03-08-2025 00:00
1412,49,11,1,20-11-2024 00:00
1413,150,11,1,15-01-2026 00:00
1414,179,10,2,28-12-2024 00:00
1415,72,3,3,09-04-2025 00:00
1416,144,1,3,16-03-2025 00:00
1417,141,7,4,31-08-2025 00:00
1418,237,7,3,10-08-2024 00:00
1419,259,6,5,27-08-2025 00:00
1420,225,12,4,17-03-2026 00:00
1421,117,3,4,29-07-2024 00:00
1422,84,12,2,28-11-2024 00:00
1423,48,4,5,05-10-2025 00:00
1424,181,9,4,21-12-2024 00:00
1425,43,12,5,23-10-2025 00:00
1426,116,6,2,22-06-2024 00:00
1427,283,11,5,03-11-2025 00:00
1428,254,4,2,24-12-2025 00:00
1429,246,4,1,27-08-2024 00:00
1430,115,1,3,18-05-2024 00:00
1431,131,4,1,16-01-2025 00:00
1432,241,12,4,28-10-2025 00:00
1433,288,12,2,11-09-2024 00:00
1434,235,2,2,28-11-2024 00:00
1435,112,4,3,20-12-2024 00:00
1436,203,3,5,24-11-2025 00:00
1437,51,5,1,05-07-2024 00:00
1438,101,12,4,01-11-2025 00:00
1439,90,7,1,04-08-2024 00:00
1440,208,6,1,20-10-2024 00:00
1441,181,2,1,02-11-2024 00:00
1442,133,4,2,11-06-2024 00:00
1443,159,1,4,13-05-2025 00:00
1444,229,6,1,17-12-2025 00:00
1445,138,8,1,19-09-2025 00:00
1446,112,12,1,14-02-2025 00:00
